Name,Temp,BCCmagmom_composition_average,GSmagmom_composition_average,IsBCC_composition_average,ElectricalConductivity_composition_average,BCCmagmom_max_value,ThirdIonizationEnergy_composition_average,NdValence_composition_average,GSestFCClatcnt_composition_average,ElectronAffinity_composition_average,valence_composition_average,valence_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_difference,SecondIonizationEnergy_composition_average,Electronegativity_arithmetic_average,IsHexagonal_composition_average,BCCefflatcnt_composition_average,HHIp_composition_average,ThirdIonizationEnergy_arithmetic_average,BCCmagmom_arithmetic_average
Al7Fe5Lu1,212,0.26689078,0.31509378,0.251908123,1.829551989,1.022399734,-0.197123503,-0.770119807,-0.090940501,-0.629155206,-0.014459662,0.393980228,-0.090940501,-0.520886509,0.006767521,-0.709036506,-0.664381544,0.12290278,-0.49134989,-0.274537401,0.712500046
Al7Fe5Y1,215,0.26689078,0.314826188,0.251908123,1.832356197,1.022399734,-0.200171701,-0.770119807,-0.057458099,-0.710541415,-0.014459662,0.393980228,-0.057458099,-0.520886509,-0.016946264,-0.768072703,-0.664381544,0.15231541,-0.478674086,-0.290330026,0.712500046
Al8Fe4La1,135.4,0.014599707,0.06348111,0.013322588,2.080995955,1.022399734,-0.224933947,-0.967921484,0.077687728,-0.594972998,-0.201852599,0.393980228,0.077687729,-0.520886509,0.004163034,-0.909759577,-0.664381544,0.293259911,-0.525152032,-0.338972756,0.713212418
Al8Ce1Fe4,159.7,0.014503435,0.06348111,0.013322588,2.076322276,1.022399734,-0.217777309,-0.967921484,0.080570201,-0.594972998,-0.139388287,0.393980228,0.080570202,-0.520886509,0.001170032,-0.886145098,-0.895237858,0.288351558,-0.525152032,-0.301894419,0.712500046
Al8Fe4Pr1,107,0.014503435,0.06348111,0.013322588,2.077257012,1.022399734,-0.207872411,-1.00088843,0.0672513,-0.594972998,-0.201852599,0.393980228,0.0672513,-0.520886509,-0.003146798,-0.874337859,-0.664381544,0.280218763,-0.525152032,-0.250577423,0.712500046
Al8Fe4Nd1,142,0.014503435,0.06348111,0.013322588,2.078191748,1.022399734,-0.204691682,-1.00088843,0.059721929,-0.594972998,-0.201852599,0.393980228,0.059721929,-0.520886509,-0.000614258,-0.862530619,-0.664381544,0.272448036,-0.525152032,-0.234098162,0.712500046
Al8Fe4Sm1,108,0.014503435,0.06348111,0.013322588,2.073518068,1.022399734,-0.195295979,-1.00088843,0.045640311,-0.594972998,-0.201852599,0.393980228,0.045640312,-0.163259059,0.004306928,-0.827108901,-0.895237858,0.260357103,-0.525152032,-0.185419293,0.712500046
Al8Eu1Fe4,137,0.014503435,0.06348111,0.251908123,2.073518068,1.022399734,-0.184812132,-1.00088843,0.073979673,-0.594972998,-0.201852599,0.393980228,0.073979674,-0.916831187,0.006839468,-0.809398041,-0.895237858,0.284966811,-0.525152032,-0.131102783,0.712500046
Al8Fe4Gd1,172.3,0.014503435,0.06348111,0.013322588,2.07071386,1.022399734,-0.214743062,-0.967921484,0.034829711,-0.594972998,-0.201852599,0.393980228,0.034829712,-0.520886509,0.019070486,-0.791687182,-0.664381544,0.252049041,-0.525152032,-0.286174072,0.712500046
Al8Fe4Tb1,165.3,0.014503435,0.06348111,0.013322588,2.071648596,1.022399734,-0.205849579,-1.00088843,0.031914633,-0.594972998,-0.139388287,0.393980228,0.031914634,-0.520886509,0.010868509,-0.779879943,-0.664381544,0.247474548,-0.525152032,-0.240097191,0.712500046
Al8Dy1Fe4,122,0.014503435,0.06348111,0.013322588,2.073518068,1.022399734,-0.199627629,-1.00088843,0.027254355,-0.594972998,-0.201852599,0.393980228,0.027254356,-0.520886509,0.012954977,-0.768072703,-0.664381544,0.239190435,-0.525152032,-0.207861445,0.712500046
Al8Fe4Ho1,137,0.014503435,0.06348111,0.013322588,2.073518068,1.022399734,-0.199341642,-1.00088843,0.022449067,-0.594972998,-0.201852599,0.393980228,0.022449068,-0.520886509,0.01489755,-0.756265464,-0.664381544,0.240200296,-0.525152032,-0.206379757,0.712500046
Al8Er1Fe4,183,0.014503435,0.06348111,0.013322588,2.074452804,1.022399734,-0.200067071,-1.00088843,0.021032271,-0.594972998,-0.201852599,0.393980228,0.021032272,-0.520886509,0.01668184,-0.744458224,-0.664381544,0.234291191,-0.525152032,-0.210138185,0.712500046
Al8Fe4Tm1,186.6,0.014503435,0.06348111,0.013322588,2.07538754,1.022399734,-0.174760752,-1.00088843,0.013262379,-0.594972998,-0.201852599,0.393980228,0.01326238,-0.520886509,0.018480519,-0.732650985,-0.664381544,0.227260926,-0.525152032,-0.079026873,0.712500046
Al8Fe4Yb1,103,0.014503435,0.06348111,0.013322588,2.097821202,1.022399734,-0.184086703,-1.00088843,0.053625906,-0.594972998,-0.201852599,0.393980228,0.053625907,-0.916831187,0.020408703,-0.720843745,-0.895237858,0.262191905,-0.525152032,-0.127344355,0.712500046
Al8Fe4Lu1,197.3,0.014503435,0.063748702,0.013322588,2.077257012,1.022399734,-0.212497022,-0.967921484,0.004258805,-0.594972998,-0.201852599,0.393980228,0.004258806,-0.520886509,0.044870738,-0.709036506,-0.664381544,0.221743228,-0.525152032,-0.274537401,0.712500046
Al8Fe4Y1,184.7,0.014503435,0.06348111,0.013322588,2.080061219,1.022399734,-0.215545219,-0.967921484,0.037741207,-0.676359207,-0.201852599,0.393980228,0.037741208,-0.520886509,0.021156953,-0.768072703,-0.664381544,0.251155858,-0.512476228,-0.290330026,0.712500046
Al8Fe4Th1,147.2,0.014503435,0.06348111,0.013322588,2.129602224,1.022399734,-0.21915144,-0.934954538,0.037787268,-0.676359207,-0.139388287,0.393980228,0.037787269,-0.916831187,0.010566331,-0.673614787,-0.895237858,0.254895021,-0.926552468,-0.309013749,0.712500046
Al8Cu4Pr1,15,-0.995045947,-0.941899203,-0.94101955,3.928034163,-1.255162304,-0.03547137,-0.473417291,0.093136354,0.019004563,-1.201281599,-0.82490355,0.093136355,-0.571976145,0.233530587,-0.791687182,-0.664381544,0.306158921,-0.6603606,-0.027276212,-1.155066805
Al8Cu4Nd1,20,-0.995045947,-0.941899203,-0.94101955,3.928968899,-1.255162304,-0.032290642,-0.473417291,0.085606983,0.019004563,-1.201281599,-0.82490355,0.085606984,-0.571976145,0.236063127,-0.779879943,-0.664381544,0.298388194,-0.6603606,-0.010796951,-1.155066805
Al8Cu4Sm1,25,-0.995045947,-0.941899203,-0.94101955,3.924295219,-1.255162304,-0.022894938,-0.473417291,0.071525366,0.019004563,-1.201281599,-0.82490355,0.071525367,-0.214348695,0.240984313,-0.744458224,-0.895237858,0.286297261,-0.6603606,0.037881917,-1.155066805
Al8Cu4Gd1,32,-0.995045947,-0.941899203,-0.94101955,3.921491011,-1.255162304,-0.042342021,-0.440450345,0.060714766,0.019004563,-1.201281599,-0.82490355,0.060714767,-0.571976145,0.255747871,-0.709036506,-0.664381544,0.277989199,-0.6603606,-0.062872861,-1.155066805
Al8Cu4Tb1,22,-0.995045947,-0.941899203,-0.94101955,3.922425747,-1.255162304,-0.033448538,-0.473417291,0.057799688,0.019004563,-1.138817287,-0.215461661,0.057799689,-0.571976145,0.247545894,-0.697229266,-0.664381544,0.273414706,-0.6603606,-0.016795981,-1.155066805
Al8Cu4Dy1,17,-0.995045947,-0.941899203,-0.94101955,3.924295219,-1.255162304,-0.027226588,-0.473417291,0.053139409,0.019004563,-1.201281599,-0.82490355,0.053139411,-0.571976145,0.249632362,-0.685422027,-0.664381544,0.265130593,-0.6603606,0.015439766,-1.155066805
Al8Cu4Ho1,7,-0.995045947,-0.941899203,-0.94101955,3.924295219,-1.255162304,-0.026940601,-0.473417291,0.048334122,0.019004563,-1.201281599,-0.82490355,0.048334123,-0.571976145,0.251574935,-0.673614787,-0.664381544,0.266140454,-0.6603606,0.016921454,-1.155066805
Al8Cu4Er1,6,-0.995045947,-0.941899203,-0.94101955,3.925229955,-1.255162304,-0.02766603,-0.473417291,0.046917326,0.019004563,-1.201281599,-0.82490355,0.046917327,-0.571976145,0.253359225,-0.661807548,-0.664381544,0.260231349,-0.6603606,0.013163026,-1.155066805
Al8Cu4Tm1,5,-0.995045947,-0.941899203,-0.94101955,3.926164691,-1.255162304,-0.002359712,-0.473417291,0.039147434,0.019004563,-1.201281599,-0.82490355,0.039147435,-0.571976145,0.255157904,-0.650000308,-0.664381544,0.253201084,-0.6603606,0.144274338,-1.155066805
Al8Cr4Pr1,6,-0.995045947,-0.941899203,0.013322588,1.953871868,-1.255162304,-0.199250963,-1.132756215,0.102145599,-0.334537129,-0.201852599,0.393980228,0.102145601,-0.520886509,0.015271676,-1.07506093,-0.664381544,0.312740722,-0.406844535,-0.239410556,-1.155066805
Al8Cr4Sm1,19,-0.995045947,-0.941899203,0.013322588,1.950132924,-1.255162304,-0.186674532,-1.132756215,0.080534611,-0.334537129,-0.201852599,0.393980228,0.080534613,-0.163259059,0.022725402,-1.027831972,-0.895237858,0.292879063,-0.406844535,-0.174252426,-1.155066805
Al8Cr4Gd1,8,-0.995045947,-0.941899203,0.013322588,1.947328717,-1.255162304,-0.206121615,-1.099789268,0.069724011,-0.334537129,-0.201852599,0.393980228,0.069724012,-0.520886509,0.037488959,-0.992410253,-0.664381544,0.284571,-0.406844535,-0.275007204,-1.155066805
Al8Cr4Tb1,12,-0.995045947,-0.941899203,0.013322588,1.948263453,-1.255162304,-0.197228132,-1.132756215,0.066808933,-0.334537129,-0.139388287,0.393980228,0.066808934,-0.520886509,0.029286983,-0.980603014,-0.664381544,0.279996508,-0.406844535,-0.228930324,-1.155066805
Al8Cr4Dy1,16,-0.995045947,-0.941899203,0.013322588,1.950132924,-1.255162304,-0.191006181,-1.132756215,0.062148655,-0.334537129,-0.201852599,0.393980228,0.062148656,-0.520886509,0.03137345,-0.968795774,-0.664381544,0.271712395,-0.406844535,-0.196694577,-1.155066805
Al8Cr4Ho1,8,-0.995045947,-0.941899203,0.013322588,1.950132924,-1.255162304,-0.190720195,-1.132756215,0.057343367,-0.334537129,-0.201852599,0.393980228,0.057343368,-0.520886509,0.033316024,-0.956988535,-0.664381544,0.272722256,-0.406844535,-0.195212889,-1.155066805
Al8Cr4Er1,14,-0.995045947,-0.941899203,0.013322588,1.95106766,-1.255162304,-0.191445624,-1.132756215,0.055926571,-0.334537129,-0.201852599,0.393980228,0.055926572,-0.520886509,0.035100314,-0.945181295,-0.664381544,0.266813151,-0.406844535,-0.198971317,-1.155066805
Al8Cr4Tm1,11,-0.995045947,-0.941899203,0.013322588,1.952002396,-1.255162304,-0.166139305,-1.132756215,0.048156679,-0.334537129,-0.201852599,0.393980228,0.04815668,-0.520886509,0.036898993,-0.933374056,-0.664381544,0.259782886,-0.406844535,-0.067860006,-1.155066805
Al8Mn4Pr1,11,-0.603515018,-0.941751482,0.013322588,1.677190031,-0.371861304,-0.123722623,-1.132756215,0.048459915,-0.75123452,0.048004651,1.003422116,0.048459917,-0.571976145,-0.034227972,-1.204940564,-0.664381544,0.263623558,-0.6603606,-0.141583014,-0.430773179
Al8Mn4Nd1,7,-0.603515018,-0.941751482,0.013322588,1.678124767,-0.371861304,-0.120541895,-1.132756215,0.040930544,-0.75123452,0.048004651,1.003422116,0.040930546,-0.571976145,-0.031695432,-1.193133325,-0.664381544,0.255852832,-0.6603606,-0.125103754,-0.430773179
Al8Mn4Sm1,12,-0.603515018,-0.941751482,0.013322588,1.673451088,-0.371861304,-0.111146191,-1.132756215,0.026848927,-0.75123452,0.048004651,1.003422116,0.026848928,-0.214348695,-0.026774246,-1.157711606,-0.895237858,0.243761898,-0.6603606,-0.076424885,-0.430773179
Al8Eu1Mn4,20,-0.603515018,-0.941751482,0.251908123,1.673451088,-0.371861304,-0.100662344,-1.132756215,0.055188289,-0.75123452,0.048004651,1.003422116,0.05518829,-0.814651915,-0.024241706,-1.140000747,-0.895237858,0.268371606,-0.6603606,-0.022108374,-0.430773179
Al8Gd1Mn4,28,-0.603515018,-0.941751482,0.013322588,1.67064688,-0.371861304,-0.130593274,-1.099789268,0.016038327,-0.75123452,0.048004651,1.003422116,0.016038328,-0.571976145,-0.012010688,-1.122289888,-0.664381544,0.235453836,-0.6603606,-0.177179663,-0.430773179
Al8Mn4Tb1,21,-0.603515018,-0.941751482,0.013322588,1.671581616,-0.371861304,-0.121699791,-1.132756215,0.013123249,-0.75123452,0.110468963,1.003422116,0.01312325,-0.571976145,-0.020212665,-1.110482648,-0.664381544,0.230879343,-0.6603606,-0.131102783,-0.430773179
Al8Dy1Mn4,19,-0.603515018,-0.941751482,0.013322588,1.673451088,-0.371861304,-0.115477841,-1.132756215,0.008462971,-0.75123452,0.048004651,1.003422116,0.008462972,-0.571976145,-0.018126197,-1.098675409,-0.664381544,0.22259523,-0.6603606,-0.098867036,-0.430773179
Al8Ho1Mn4,14,-0.603515018,-0.941751482,0.013322588,1.673451088,-0.371861304,-0.115191854,-1.132756215,0.003657683,-0.75123452,0.048004651,1.003422116,0.003657684,-0.571976145,-0.016183624,-1.086868169,-0.664381544,0.223605092,-0.6603606,-0.097385348,-0.430773179
Al8Er1Mn4,15,-0.603515018,-0.941751482,0.013322588,1.674385824,-0.371861304,-0.115917283,-1.132756215,0.002240887,-0.75123452,0.048004651,1.003422116,0.002240888,-0.571976145,-0.014399334,-1.07506093,-0.664381544,0.217695986,-0.6603606,-0.101143776,-0.430773179
Al8Mn4Tm1,13,-0.603515018,-0.941751482,0.013322588,1.67532056,-0.371861304,-0.090610965,-1.132756215,-0.005529005,-0.75123452,0.048004651,1.003422116,-0.005529004,-0.571976145,-0.012600655,-1.06325369,-0.664381544,0.210665721,-0.6603606,0.029967536,-0.430773179
Co9Nd1Si2,454,0.968337008,0.855974903,-0.94101955,0.472868775,0.562039002,0.150005998,0.457898938,-0.44799897,0.251660606,-0.816085006,-0.82490355,-0.44799897,-0.546431327,-0.18337324,-0.461084477,1.605705539,-0.405915923,0.269198306,0.05118097,0.335011122
Co801Fe99Nd100Si200,521,1.023050311,0.927776348,-0.685136564,0.405700987,1.022399734,0.128692661,0.422541888,-0.437840171,0.171356833,-0.61510608,0.393980228,-0.437840171,-0.520886509,-0.196953987,-0.292831314,1.358112143,-0.400037546,0.237477109,0.077246029,1.363166778
Co351Fe99Nd50Si100,556,1.077763614,0.999577792,-0.429253578,0.3385332,1.022399734,0.107379324,0.387184838,-0.427681373,0.091053061,-0.414127155,0.393980228,-0.427681373,-0.520886509,-0.210534733,-0.292831314,1.110518747,-0.394159168,0.205755911,0.077246029,1.363166778
Co603Fe297Nd100Si200,551,1.132476917,1.071379237,-0.173370593,0.271365413,1.022399734,0.086065987,0.351827788,-0.417522574,0.010749288,-0.213148229,0.393980228,-0.417522574,-0.520886509,-0.224115479,-0.292831314,0.86292535,-0.388280791,0.174034713,0.077246029,1.363166778
Co126Fe99Nd25Si50,521,1.18719022,1.143180682,0.082512393,0.204197625,1.022399734,0.064752651,0.316470739,-0.407363776,-0.069554484,-0.012169303,0.393980228,-0.407363776,-0.520886509,-0.237696226,-0.292831314,0.615331954,-0.382402413,0.142313516,0.077246029,1.363166778
Co81Fe99Nd20Si40,492,1.241903523,1.214982126,0.338395379,0.137029838,1.022399734,0.043439314,0.281113689,-0.397204977,-0.149858257,0.188809622,0.393980228,-0.397204977,-0.520886509,-0.251276972,-0.292831314,0.367738558,-0.376524036,0.110592318,0.077246029,1.363166778
Co9Si2Sm1,473,0.968337008,0.855974903,-0.94101955,0.467805622,0.562039002,0.160184676,0.457898938,-0.463254055,0.251660606,-0.816085006,-0.82490355,-0.463254055,-0.188803877,-0.178041956,-0.425662758,1.3556112,-0.419014435,0.269198306,0.099859839,0.335011122
Co9Gd1Si2,483,0.968337008,0.855974903,-0.94101955,0.46476773,0.562039002,0.139117003,0.493613129,-0.474965539,0.251660606,-0.816085006,-0.82490355,-0.474965538,-0.546431327,-0.162048102,-0.39024104,1.605705539,-0.428014835,0.269198306,-0.00089494,0.335011122
Co9Si2Tb1,463,0.968337008,0.855974903,-0.94101955,0.465780361,0.562039002,0.14875161,0.457898938,-0.47812354,0.251660606,-0.748415334,-0.82490355,-0.47812354,-0.546431327,-0.170933576,-0.3784338,1.605705539,-0.432970536,0.269198306,0.045181941,0.335011122
C1Ce2Fe20Si2,390,1.629782445,1.67208961,1.540270009,-0.071955002,1.022399734,-0.014578172,0.299327927,-0.576123145,-0.598000565,1.159869414,-0.215461661,-0.576123146,-0.520886509,-0.242874743,0.282771611,-0.775192575,-0.469035944,-0.183412376,0.416344764,0.245608333
C1Fe20Pr2Si2,430,1.629782445,1.67208961,1.540270009,-0.070982876,1.022399734,-0.004277077,0.265042303,-0.589974803,-0.598000565,1.094906529,0.393980228,-0.589974804,-0.520886509,-0.247364246,0.29162704,-0.535102008,-0.477494052,-0.183412376,0.454832511,0.245608333
C1Fe20Nd2Si2,410,1.629782445,1.67208961,1.540270009,-0.070010751,1.022399734,-0.00096912,0.265042303,-0.597805349,-0.598000565,1.094906529,0.393980228,-0.59780535,-0.520886509,-0.244730404,0.30048247,-0.535102008,-0.485575607,-0.183412376,0.467191957,0.245608333
C1Fe20Si2Sm2,460,1.629782445,1.67208961,1.540270009,-0.074871378,1.022399734,0.008802412,0.265042303,-0.612450231,-0.598000565,1.094906529,0.393980228,-0.612450232,-0.163259059,-0.239612371,0.327048759,-0.775192575,-0.498150178,-0.183412376,0.503701109,0.245608333
C1Co20Nd2Si2,950,1.099229205,0.975833177,-0.94101955,0.581313249,0.562039002,0.205705661,0.607898543,-0.696314911,0.180702683,-0.853980022,-0.82490355,-0.696314911,-0.546431327,-0.113038318,0.344759618,1.865803653,-0.542578056,0.124187117,0.544411388,-0.03750836
C1Co20Si2Sm2,670,1.099229205,0.975833177,-0.94101955,0.576452622,0.562039002,0.215477192,0.607898543,-0.710959793,0.180702683,-0.853980022,-0.82490355,-0.710959793,-0.188803877,-0.107920285,0.371325907,1.625713086,-0.555152627,0.124187117,0.580920539,-0.03750836
C11Fe85Sm10,673,1.635973078,1.678254678,1.546122107,-0.069848186,1.022399734,0.078468526,0.269894042,-0.81297208,-0.642992397,1.086326525,0.393980228,-0.812972081,-0.163259059,-0.15793243,0.282771611,-0.583799623,-0.588857653,-0.295114105,0.517117612,0.712500046
C1Fe68Y8,365,1.902491889,1.943672864,1.798066327,0.050046632,1.022399734,-0.097038369,0.523297652,-0.647449112,-0.93650124,1.210489844,0.393980228,-0.647449113,-0.520886509,-0.283620383,0.341807808,-0.544456186,-0.460229161,-0.145975406,0.41220688,0.712500046
C1Fe34Y4,427,1.865343968,1.90667835,1.762949841,0.034453941,1.022399734,-0.076037278,0.493613129,-0.671870307,-0.909503567,1.193183714,0.393980228,-0.671870308,-0.520886509,-0.2632214,0.341807808,-0.510477335,-0.479730518,-0.16459585,0.41220688,0.712500046
C3Fe68Y8,461,1.829136501,1.870620406,1.72872238,0.019256003,1.022399734,-0.05556786,0.464680113,-0.695673243,-0.88318938,1.176315714,0.393980228,-0.695673244,-0.520886509,-0.243338847,0.341807808,-0.477358708,-0.498738169,-0.18274489,0.41220688,0.712500046
C11Fe170Y20,519,1.779959194,1.821646184,1.682234337,-0.001385974,1.022399734,-0.027766114,0.425383032,-0.728002604,-0.847449215,1.153405445,0.393980228,-0.728002605,-0.520886509,-0.216334186,0.341807808,-0.432376692,-0.524554532,-0.207395079,0.41220688,0.712500046
C11Fe85Y10,660,1.635973078,1.678254678,1.546122107,-0.061823566,1.022399734,0.053634553,0.310325202,-0.822659662,-0.742805672,1.086326525,0.393980228,-0.822659663,-0.520886509,-0.137267304,0.341807808,-0.300673956,-0.600142199,-0.279568309,0.41220688,0.712500046
C5Fe85H11Y10,566,1.517458708,1.560229729,1.434088699,-0.112412442,1.022399734,-0.309685746,0.215621583,-0.86543319,-0.76047442,0.789698019,1.612864005,-0.865433191,-0.520886509,-0.524193333,0.636988795,-0.192269984,-0.821302936,-0.366190607,-0.482750692,0.245608333
C5Fe85N7Y10,701,1.611384116,1.653767259,1.522877792,-0.072701158,1.022399734,0.064931344,0.290676414,-0.678059963,-0.903928739,1.127995101,0.393980228,-0.678059964,-0.520886509,-0.059908268,1.380844883,-0.278182664,-0.604837602,-0.263145942,0.803282143,0.245608333
C11Fe170N10Sm20,744,1.648442363,1.690672469,1.557909508,-0.065055418,1.022399734,0.069650245,0.279666502,-0.688264285,-0.781251759,1.130620721,0.393980228,-0.688264285,-0.163259059,-0.118617288,1.336567734,-0.596546987,-0.57630844,-0.268111572,0.881965192,0.245608333
B1Ce1Co4,297,0.750183347,0.656211113,-0.94101955,0.303751364,0.562039002,0.102399706,0.279327979,-0.560365274,-0.15955678,-0.816085006,-0.82490355,-0.560365274,-0.610293372,-0.003590472,-0.319397603,1.10551686,-0.415411445,0.397364762,0.143768395,0.335011122
B1Co4Tb1,455,0.750183347,0.656211113,-0.94101955,0.293625058,0.562039002,0.128243121,0.207899596,-0.665785672,-0.15955678,-0.816085006,-0.82490355,-0.665785672,-0.610293372,0.017422896,-0.213132448,1.605705539,-0.503978301,0.397364762,0.205565623,0.335011122
B1Co4Dy1,427,0.750183347,0.656211113,-0.94101955,0.297675581,0.562039002,0.141724014,0.207899596,-0.675882941,-0.15955678,-0.951424349,-1.434345439,-0.675882941,-0.610293372,0.021943576,-0.201325208,1.605705539,-0.521927212,0.397364762,0.23780137,0.335011122
B1Co4Ho1,396,0.750183347,0.656211113,-0.94101955,0.297675581,0.562039002,0.142343652,0.207899596,-0.686294399,-0.15955678,-0.951424349,-1.434345439,-0.686294398,-0.610293372,0.026152485,-0.189517969,1.605705539,-0.519739179,0.397364762,0.239283058,0.335011122
B1Co4Lu1,396,0.750183347,0.656790897,-0.94101955,0.305776625,0.562039002,0.113840329,0.279327979,-0.725706633,-0.15955678,-0.951424349,-1.434345439,-0.725706633,-0.610293372,0.091094392,-0.142289011,1.605705539,-0.559729493,0.397364762,0.171125414,0.335011122
B2Co5Fe3Y2,633,0.915981234,0.873791249,-0.165616563,0.108313659,1.022399734,0.042650032,0.172185404,-0.622377192,-0.579238331,-0.342397302,0.393980228,-0.622377191,-0.163259059,-0.001439252,-0.098011863,0.85542252,-0.478188864,0.328704161,0.155359893,1.363166778
B1Co3Fe1Y1,586,0.860715272,0.801264537,-0.424084225,0.176159909,1.022399734,0.064178655,0.207899596,-0.632638604,-0.498123409,-0.545406318,0.393980228,-0.632638604,-0.163259059,0.012278674,-0.098011863,1.10551686,-0.484126619,0.360745774,0.155359893,1.363166778
B2Co7Fe1Y2,519,0.805449309,0.728737825,-0.682551887,0.244006159,1.022399734,0.085707278,0.243613788,-0.642900017,-0.417008488,-0.748415334,0.393980228,-0.642900017,-0.163259059,0.025996599,-0.098011863,1.3556112,-0.490064375,0.392787388,0.155359893,1.363166778
B1Co2Fe2Sm1,768,0.971247197,0.946317961,0.0928511,0.026290581,1.022399734,0.064994763,0.065042829,-0.595001052,-0.484016467,-0.139388287,0.393980228,-0.595001052,-0.163259059,-0.051665566,-0.142289011,0.105139501,-0.452315078,0.269198306,0.234042942,1.363166778
B1Co2Fe2Gd1,770,0.971247197,0.946317961,0.0928511,0.020214797,1.022399734,0.022859416,0.136471213,-0.618424018,-0.484016467,-0.139388287,0.393980228,-0.618424019,-0.163259059,-0.019677858,-0.115722722,0.605328181,-0.470315879,0.269198306,0.158476858,1.363166778
B1Co2Dy1Fe2,650,0.971247197,0.946317961,0.0928511,0.026290581,1.022399734,0.055609522,0.065042829,-0.634837291,-0.484016467,-0.139388287,0.393980228,-0.634837291,-0.163259059,-0.032928127,-0.098011863,0.605328181,-0.498176191,0.269198306,0.217211329,1.363166778
B1Co1Fe3Sm1,721,1.081779122,1.091371384,0.609786424,-0.109401919,1.022399734,0.021937517,-0.006385554,-0.574478226,-0.64624631,0.266629745,0.393980228,-0.574478227,-0.163259059,-0.079101417,-0.142289011,-0.395049178,-0.440439568,0.205115079,0.234042942,1.363166778
B1Fe2Ni2Sm1,495,0.132089225,0.454503393,0.0928511,-0.107376658,1.022399734,0.115472545,0.207899596,-0.588570322,-0.194824137,-0.139388287,0.393980228,-0.588570322,-0.163259059,0.017422896,-0.115722722,-0.895237858,-0.461439115,-0.115301059,0.279306701,0.288456329
B1Fe1Ni3Sm1,404,-0.398021686,0.063542686,-0.424084225,-0.038517777,1.022399734,0.183768682,0.350756363,-0.605877783,0.112001871,-0.545406318,0.393980228,-0.605877783,-0.163259059,0.079402978,-0.115722722,-0.895237858,-0.477876643,-0.243467515,0.279306701,0.288456329
B1Co3Ni1Sm1,424,0.330604361,0.41030383,-0.94101955,0.230841961,0.562039002,0.176348146,0.279327979,-0.632831338,-0.014960615,-0.951424349,-1.434345439,-0.632831337,-0.214348695,0.037750367,-0.071445574,0.605328181,-0.480628117,0.205115079,0.356526132,0.005339637
B1Co3Fe1Lu1,460,0.860715272,0.801844321,-0.424084225,0.170084126,1.022399734,0.070783083,0.207899596,-0.705183808,-0.321786623,-0.545406318,0.393980228,-0.705183808,-0.163259059,0.06365854,-0.053734715,1.10551686,-0.547853983,0.333281534,0.167204362,1.363166778
B1Co2Fe2Lu1,482,0.971247197,0.946897744,0.0928511,0.034391626,1.022399734,0.027725837,0.136471213,-0.684660982,-0.484016467,-0.139388287,0.393980228,-0.684660983,-0.163259059,0.036222689,-0.053734715,0.605328181,-0.535978473,0.269198306,0.167204362,1.363166778
B1Co1Fe3Lu1,510,1.081779122,1.091951168,0.609786424,-0.101300874,1.022399734,-0.015331409,0.065042829,-0.664138157,-0.64624631,0.266629745,0.393980228,-0.664138158,-0.163259059,0.008786838,-0.053734715,0.105139501,-0.524102963,0.205115079,0.167204362,1.363166778
B2Ce1Rh3,115,-0.707185154,-0.941899203,-0.94101955,0.251094573,-0.855519682,0.058722823,-0.006385554,-0.3116986,0.217803943,0.401969089,0.393980228,-0.3116986,-0.214348695,0.344158942,0.152891976,-0.895237858,-0.234238563,0.406519508,0.055589895,-0.827365824
B10Ce5Ir3Rh12,125,-0.689661439,-0.941899203,-0.94101955,0.230436909,-0.733877144,-0.222925067,-0.049242584,-0.299719339,0.281285186,0.15835827,0.393980228,-0.299719339,-0.214348695,0.005949722,0.495301921,-0.895237858,-0.220355237,0.532855014,-0.750213431,-0.588706536
B4Ce2Ir3Rh3,118,-0.663375866,-0.941899203,-0.94101955,0.199450413,-0.733877144,-0.6453969,-0.113528129,-0.281750447,0.37650705,-0.207057959,0.393980228,-0.281750447,-0.214348695,-0.501364109,0.495301921,-0.895237858,-0.199530248,0.722358273,-0.750213431,-0.588706536
B10Ce5Ir9Rh6,90,-0.654614008,-0.941899203,-0.94101955,0.189121581,-0.733877144,-0.786220845,-0.134956644,-0.275760816,0.408247672,-0.328863368,0.393980228,-0.275760816,-0.214348695,-0.67046872,0.495301921,-0.895237858,-0.192588585,0.785526026,-0.750213431,-0.588706536
B3Co7Nd2,330,0.532029685,0.456447324,-0.94101955,0.12654101,0.562039002,0.164227433,-0.042099746,-0.679541206,-0.235381598,-0.951424349,-1.434345439,-0.679541206,-0.610293372,0.118717306,-0.295783124,1.3556112,-0.555706601,0.388210015,0.211564652,0.335011122
B15Co14Fe21Nd10,885,0.764146728,0.761059513,0.144544632,-0.15841324,1.022399734,0.073807216,-0.192099351,-0.636443273,-0.576064269,-0.098786484,0.393980228,-0.636443273,-0.163259059,0.061102018,-0.1688553,0.305214973,-0.530768029,0.253635237,0.197533791,1.363166778
Co3Ga2Tb1,205,0.313876023,0.256683534,-0.94101955,0.004012708,0.562039002,-0.023039094,1.136468579,0.078014538,-0.297099473,-0.816085006,-0.82490355,0.078014538,0.69249234,-0.019802566,-0.484698956,1.10551686,0.219671144,0.855102102,-0.055356005,0.335011122
